Claim_ID,Customer_ID,Vehicle_ID,Policy_Start_Date,Claim_Date,Claim_Amount,Claim_Type
48128,347138,V347138,,2026-02-21,10000,2
48129,948534,V948534,,2026-02-22,10000,2
48130,153656,V153656,,2026-02-23,10000,2
48131,136901,V136901,,2026-02-24,10000,2
48132,323383,V323383,,2026-02-25,10000,2
48133,704901,V704901,,2026-02-26,10000,2
48134,134654,V134654,,2026-02-27,10000,2
48135,313494,V313494,,2026-02-28,10000,2
48136,358368,V358368,,2026-01-01,10000,2
48137,448352,V448352,,2026-01-02,10000,2
48138,550629,V550629,,2026-01-03,10000,2
48139,345582,V345582,,2026-01-04,10000,2
48140,517713,V517713,,2026-01-05,10000,2
48141,255530,V255530,,2026-01-06,10000,2
48142,969716,V969716,,2026-01-07,10000,2
48143,315728,V315728,,2026-01-08,10000,2
48144,848988,V848988,,2026-01-09,10000,2
48145,478172,V478172,,2026-01-10,10000,2
48146,571623,V571623,,2026-01-11,10000,2
48147,414401,V414401,,2026-01-12,10000,2
48148,730114,V730114,,2026-01-13,10000,2
48149,5171,V5171,,2026-01-14,10000,2
48150,935647,V935647,,2026-01-15,10000,2
48151,435479,V435479,,2026-01-16,10000,2
48152,467659,V467659,,2026-01-17,10000,2
48153,661662,V661662,,2026-01-18,10000,2
48154,373400,V373400,,2026-01-19,10000,2
48155,483533,V483533,,2026-01-20,10000,2
48156,230137,V230137,,2026-01-21,10000,2
48157,440553,V440553,,2026-01-22,10000,2
48158,853156,V853156,,2026-01-23,10000,2
48159,662756,V662756,,2026-01-24,10000,2
48160,286818,V286818,,2026-01-25,10000,2
48161,951895,V951895,,2026-01-26,10000,2
48162,106515,V106515,,2026-01-27,10000,2
48163,992269,V992269,,2026-01-28,10000,2
48164,315329,V315329,,2026-01-29,10000,2
48165,711616,V711616,,2026-01-30,10000,2
48166,932733,V932733,,2026-01-31,10000,2
48167,834778,V834778,,2026-02-01,10000,2
48168,4142,V4142,,2026-02-02,10000,2
48169,549604,V549604,,2026-02-03,10000,2
48170,622779,V622779,,2026-02-04,10000,2
48171,381421,V381421,,2026-02-05,10000,2
48172,648931,V648931,,2026-02-06,10000,2
48173,499346,V499346,,2026-02-07,10000,2
48174,336667,V336667,,2026-02-08,10000,2
48175,831378,V831378,,2026-02-09,10000,2
48176,447879,V447879,,2026-02-10,10000,2
48177,915810,V915810,,2026-02-11,10000,2
48178,822786,V822786,,2026-02-12,10000,2
48179,723486,V723486,,2026-02-13,10000,2
48180,10018,V10018,,2026-02-14,10000,2
48181,231452,V231452,,2026-02-15,10000,2
48182,772519,V772519,,2026-02-16,10000,2
48183,781552,V781552,,2026-02-17,10000,2
48184,324805,V324805,,2026-02-18,10000,2
48185,80877,V80877,,2026-02-19,10000,2
48186,499997,V499997,,2026-02-20,10000,2
48187,690154,V690154,,2026-02-21,10000,2
48188,350497,V350497,,2026-02-22,10000,2
48189,709042,V709042,,2026-02-23,10000,2
48190,59222,V59222,,2026-02-24,10000,2
48191,46276,V46276,,2026-02-25,10000,2
48192,189941,V189941,,2026-02-26,10000,2
48193,711599,V711599,,2026-02-27,10000,2
48194,449913,V449913,,2026-02-28,10000,2
48195,450900,V450900,,2026-01-01,10000,2
48196,262165,V262165,,2026-01-02,10000,2
48197,154091,V154091,,2026-01-03,10000,2
48198,676240,V676240,,2026-01-04,10000,2
48199,686044,V686044,,2026-01-05,10000,2
48200,120309,V120309,,2026-01-06,10000,2
48201,986691,V986691,,2026-01-07,10000,2
48202,558471,V558471,,2026-01-08,10000,2
48203,568568,V568568,,2026-01-09,10000,2
48204,608843,V608843,,2026-01-10,10000,2
48205,282147,V282147,,2026-01-11,10000,2
48206,513786,V513786,,2026-01-12,10000,2
48207,507865,V507865,,2026-01-13,10000,2
48208,974218,V974218,,2026-01-14,10000,2
48209,326300,V326300,,2026-01-15,10000,2
48210,671798,V671798,,2026-01-16,10000,2
48211,639677,V639677,,2026-01-17,10000,2
48212,728709,V728709,,2026-01-18,10000,2
48213,88420,V88420,,2026-01-19,10000,2
48214,144687,V144687,,2026-01-20,10000,2
48215,669766,V669766,,2026-01-21,10000,2
48216,560481,V560481,,2026-01-22,10000,2
48217,67117,V67117,,2026-01-23,10000,2
48218,642489,V642489,,2026-01-24,10000,2
48219,702079,V702079,,2026-01-25,10000,2
48220,756991,V756991,,2026-01-26,10000,2
48221,192453,V192453,,2026-01-27,10000,2
48222,844005,V844005,,2026-01-28,10000,2
48223,333942,V333942,,2026-01-29,10000,2
48224,462681,V462681,,2026-01-30,10000,2
48225,478314,V478314,,2026-01-31,10000,2
48226,331067,V331067,,2026-02-01,10000,2
48227,710859,V710859,,2026-02-02,10000,2
48228,733518,V733518,,2026-02-03,10000,2
48229,559260,V559260,,2026-02-04,10000,2
48230,553329,V553329,,2026-02-05,10000,2
48231,184512,V184512,,2026-02-06,10000,2
48232,107871,V107871,,2026-02-07,10000,2
48233,533995,V533995,,2026-02-08,10000,2
48234,343183,V343183,,2026-02-09,10000,2
48235,118242,V118242,,2026-02-10,10000,2
48236,649214,V649214,,2026-02-11,10000,2
48237,131295,V131295,,2026-02-12,10000,2
48238,99313,V99313,,2026-02-13,10000,2
48239,338417,V338417,,2026-02-14,10000,2
48240,178806,V178806,,2026-02-15,10000,2
48241,112217,V112217,,2026-02-16,10000,2
48242,947467,V947467,,2026-02-17,10000,2
48243,327859,V327859,,2026-02-18,10000,2
48244,723724,V723724,,2026-02-19,10000,2
48245,937536,V937536,,2026-02-20,10000,2
48246,269512,V269512,,2026-02-21,10000,2
48247,392054,V392054,,2026-02-22,10000,2
48248,630219,V630219,,2026-02-23,10000,2
48249,96414,V96414,,2026-02-24,10000,2
48250,647462,V647462,,2026-02-25,10000,2
48251,38207,V38207,,2026-02-26,10000,2
48252,256329,V256329,,2026-02-27,10000,2
48253,940223,V940223,,2026-02-28,10000,2
48254,270094,V270094,,2026-01-01,10000,2
48255,839716,V839716,,2026-01-02,10000,2
48256,435738,V435738,,2026-01-03,10000,2
48257,628813,V628813,,2026-01-04,10000,2
48258,365340,V365340,,2026-01-05,10000,2
48259,68966,V68966,,2026-01-06,10000,2
48260,969374,V969374,,2026-01-07,10000,2
48261,298206,V298206,,2026-01-08,10000,2
48262,538085,V538085,,2026-01-09,10000,2
48263,32979,V32979,,2026-01-10,10000,2
48264,326237,V326237,,2026-01-11,10000,2
48265,130270,V130270,,2026-01-12,10000,2
48266,478949,V478949,,2026-01-13,10000,2
48267,924423,V924423,,2026-01-14,10000,2
48268,69582,V69582,,2026-01-15,10000,2
48269,324596,V324596,,2026-01-16,10000,2
48270,980585,V980585,,2026-01-17,10000,2
48271,941780,V941780,,2026-01-18,10000,2
48272,113989,V113989,,2026-01-19,10000,2
48273,313965,V313965,,2026-01-20,10000,2
48274,663460,V663460,,2026-01-21,10000,2
48275,97482,V97482,,2026-01-22,10000,2
48276,834724,V834724,,2026-01-23,10000,2
48277,203577,V203577,,2026-01-24,10000,2
48278,506463,V506463,,2026-01-25,10000,2
48279,686518,V686518,,2026-01-26,10000,2
48280,62636,V62636,,2026-01-27,10000,2
48281,820490,V820490,,2026-01-28,10000,2
48282,861664,V861664,,2026-01-29,10000,2
48283,828411,V828411,,2026-01-30,10000,2
48284,438017,V438017,,2026-01-31,10000,2
48285,987762,V987762,,2026-02-01,10000,2
48286,262669,V262669,,2026-02-02,10000,2
48287,79871,V79871,,2026-02-03,10000,2
48288,689852,V689852,,2026-02-04,10000,2
48289,821065,V821065,,2026-02-05,10000,2
48290,838756,V838756,,2026-02-06,10000,2
48291,951792,V951792,,2026-02-07,10000,2
48292,245778,V245778,,2026-02-08,10000,2
48293,63772,V63772,,2026-02-09,10000,2
48294,930825,V930825,,2026-02-10,10000,2
48295,479646,V479646,,2026-02-11,10000,2
48296,702448,V702448,,2026-02-12,10000,2
48297,969161,V969161,,2026-02-13,10000,2
48298,193847,V193847,,2026-02-14,10000,2
48299,683464,V683464,,2026-02-15,10000,2
48300,580132,V580132,,2026-02-16,10000,2
48301,78249,V78249,,2026-02-17,10000,2
48302,259607,V259607,,2026-02-18,10000,2
48303,665727,V665727,,2026-02-19,10000,2
48304,941795,V941795,,2026-02-20,10000,2
48305,579463,V579463,,2026-02-21,10000,2
48306,468167,V468167,,2026-02-22,10000,2
48307,64181,V64181,,2026-02-23,10000,2
48308,787809,V787809,,2026-02-24,10000,2
48309,732373,V732373,,2026-02-25,10000,2
48310,405271,V405271,,2026-02-26,10000,2
48311,669667,V669667,,2026-02-27,10000,2
48312,930981,V930981,,2026-02-28,10000,2
48313,952998,V952998,,2026-01-01,10000,2
48314,814555,V814555,,2026-01-02,10000,2
48315,852025,V852025,,2026-01-03,10000,2
48316,186039,V186039,,2026-01-04,10000,2
48317,688940,V688940,,2026-01-05,10000,2
48318,852688,V852688,,2026-01-06,10000,2
48319,457270,V457270,,2026-01-07,10000,2
48320,31432,V31432,,2026-01-08,10000,2
48321,121389,V121389,,2026-01-09,10000,2
48322,259788,V259788,,2026-01-10,10000,2
48323,235037,V235037,,2026-01-11,10000,2
48324,358180,V358180,,2026-01-12,10000,2
48325,247411,V247411,,2026-01-13,10000,2
48326,855873,V855873,,2026-01-14,10000,2
48327,196300,V196300,,2026-01-15,10000,2
48328,185440,V185440,,2026-01-16,10000,2
48329,524008,V524008,,2026-01-17,10000,2
48330,690906,V690906,,2026-01-18,10000,2
48331,23563,V23563,,2026-01-19,10000,2
48332,478330,V478330,,2026-01-20,10000,2
48333,590557,V590557,,2026-01-21,10000,2
48334,835666,V835666,,2026-01-22,10000,2
48335,481779,V481779,,2026-01-23,10000,2
48336,66927,V66927,,2026-01-24,10000,2
48337,184893,V184893,,2026-01-25,10000,2
48338,702027,V702027,,2026-01-26,10000,2
48339,407354,V407354,,2026-01-27,10000,2
48340,712058,V712058,,2026-01-28,10000,2
48341,97002,V97002,,2026-01-29,10000,2
48342,717274,V717274,,2026-01-30,10000,2
48343,958227,V958227,,2026-01-31,10000,2
48344,362851,V362851,,2026-02-01,10000,2
48345,895861,V895861,,2026-02-02,10000,2
48346,718813,V718813,,2026-02-03,10000,2
48347,708222,V708222,,2026-02-04,10000,2
48348,226469,V226469,,2026-02-05,10000,2
48349,638797,V638797,,2026-02-06,10000,2
48350,375704,V375704,,2026-02-07,10000,2
48351,841086,V841086,,2026-02-08,10000,2
48352,164689,V164689,,2026-02-09,10000,2
48353,413737,V413737,,2026-02-10,10000,2
48354,46011,V46011,,2026-02-11,10000,2
48355,512954,V512954,,2026-02-12,10000,2
48356,346322,V346322,,2026-02-13,10000,2
48357,935497,V935497,,2026-02-14,10000,2
48358,352879,V352879,,2026-02-15,10000,2
48359,595033,V595033,,2026-02-16,10000,2
48360,419168,V419168,,2026-02-17,10000,2
48361,742151,V742151,,2026-02-18,10000,2
48362,664205,V664205,,2026-02-19,10000,2
48363,85679,V85679,,2026-02-20,10000,2
48364,64626,V64626,,2026-02-21,10000,2
48365,407917,V407917,,2026-02-22,10000,2
48366,900629,V900629,,2026-02-23,10000,2
48367,98409,V98409,,2026-02-24,10000,2
48368,660055,V660055,,2026-02-25,10000,2
48369,467516,V467516,,2026-02-26,10000,2
48370,671084,V671084,,2026-02-27,10000,2
48371,307300,V307300,,2026-02-28,10000,2
48372,335224,V335224,,2026-01-01,10000,2
48373,422267,V422267,,2026-01-02,10000,2
48374,851899,V851899,,2026-01-03,10000,2
48375,417042,V417042,,2026-01-04,10000,2
48376,297211,V297211,,2026-01-05,10000,2
48377,57319,V57319,,2026-01-06,10000,2
48378,475902,V475902,,2026-01-07,10000,2
48379,929415,V929415,,2026-01-08,10000,2
48380,70316,V70316,,2026-01-09,10000,2
48381,470221,V470221,,2026-01-10,10000,2
48382,739193,V739193,,2026-01-11,10000,2
48383,584115,V584115,,2026-01-12,10000,2
48384,820688,V820688,,2026-01-13,10000,2
48385,199819,V199819,,2026-01-14,10000,2
48386,377329,V377329,,2026-01-15,10000,2
48387,667693,V667693,,2026-01-16,10000,2
48388,982955,V982955,,2026-01-17,10000,2
48389,814715,V814715,,2026-01-18,10000,2
48390,997330,V997330,,2026-01-19,10000,2
48391,990422,V990422,,2026-01-20,10000,2
48392,324000,V324000,,2026-01-21,10000,2
48393,568854,V568854,,2026-01-22,10000,2
48394,453491,V453491,,2026-01-23,10000,2
48395,637173,V637173,,2026-01-24,10000,2
48396,886574,V886574,,2026-01-25,10000,2
48397,116848,V116848,,2026-01-26,10000,2
48398,982151,V982151,,2026-01-27,10000,2
48399,415361,V415361,,2026-01-28,10000,2
48400,148055,V148055,,2026-01-29,10000,2
48401,852487,V852487,,2026-01-30,10000,2
48402,423651,V423651,,2026-01-31,10000,2
48403,945122,V945122,,2026-02-01,10000,2
48404,724011,V724011,,2026-02-02,10000,2
48405,14312,V14312,,2026-02-03,10000,2
48406,876480,V876480,,2026-02-04,10000,2
48407,286107,V286107,,2026-02-05,10000,2
48408,524841,V524841,,2026-02-06,10000,2
48409,424808,V424808,,2026-02-07,10000,2
48410,534385,V534385,,2026-02-08,10000,2
48411,953102,V953102,,2026-02-09,10000,2
48412,710234,V710234,,2026-02-10,10000,2
48413,575356,V575356,,2026-02-11,10000,2
48414,466634,V466634,,2026-02-12,10000,2
48415,864728,V864728,,2026-02-13,10000,2
48416,893418,V893418,,2026-02-14,10000,2
48417,921668,V921668,,2026-02-15,10000,2
48418,904896,V904896,,2026-02-16,10000,2
48419,381797,V381797,,2026-02-17,10000,2
48420,181362,V181362,,2026-02-18,10000,2
48421,328374,V328374,,2026-02-19,10000,2
48422,56602,V56602,,2026-02-20,10000,2
48423,619416,V619416,,2026-02-21,10000,2
48424,125461,V125461,,2026-02-22,10000,2
48425,470244,V470244,,2026-02-23,10000,2
48426,483705,V483705,,2026-02-24,10000,2
48427,49051,V49051,,2026-02-25,10000,2
48428,965640,V965640,,2026-02-26,10000,2
48429,548684,V548684,,2026-02-27,10000,2
48430,979664,V979664,,2026-02-28,10000,2
48431,399286,V399286,,2026-01-01,10000,2
48432,551162,V551162,,2026-01-02,10000,2
48433,345509,V345509,,2026-01-03,10000,2
48434,506324,V506324,,2026-01-04,10000,2
48435,279863,V279863,,2026-01-05,10000,2
48436,318574,V318574,,2026-01-06,10000,2
48437,963979,V963979,,2026-01-07,10000,2
48438,576734,V576734,,2026-01-08,10000,2
48439,299655,V299655,,2026-01-09,10000,2
48440,263311,V263311,,2026-01-10,10000,2
48441,854711,V854711,,2026-01-11,10000,2
48442,254945,V254945,,2026-01-12,10000,2
48443,211662,V211662,,2026-01-13,10000,2
48444,730194,V730194,,2026-01-14,10000,2
48445,845958,V845958,,2026-01-15,10000,2
48446,115049,V115049,,2026-01-16,10000,2
48447,15286,V15286,,2026-01-17,10000,2
48448,207151,V207151,,2026-01-18,10000,2
48449,212887,V212887,,2026-01-19,10000,2
48450,466776,V466776,,2026-01-20,10000,2
48451,137680,V137680,,2026-01-21,10000,2
48452,109475,V109475,,2026-01-22,10000,2
48453,216407,V216407,,2026-01-23,10000,2
48454,873565,V873565,,2026-01-24,10000,2
48455,861187,V861187,,2026-01-25,10000,2
48456,686800,V686800,,2026-01-26,10000,2
48457,851968,V851968,,2026-01-27,10000,2
48458,546104,V546104,,2026-01-28,10000,2
48459,269124,V269124,,2026-01-29,10000,2
48460,159793,V159793,,2026-01-30,10000,2
48461,685996,V685996,,2026-01-31,10000,2
48462,543487,V543487,,2026-02-01,10000,2
48463,36229,V36229,,2026-02-02,10000,2
48464,336505,V336505,,2026-02-03,10000,2
48465,554187,V554187,,2026-02-04,10000,2
48466,780743,V780743,,2026-02-05,10000,2
48467,132082,V132082,,2026-02-06,10000,2
48468,288570,V288570,,2026-02-07,10000,2
48469,532634,V532634,,2026-02-08,10000,2
48470,998337,V998337,,2026-02-09,10000,2
48471,647383,V647383,,2026-02-10,10000,2
48472,615754,V615754,,2026-02-11,10000,2
48473,450501,V450501,,2026-02-12,10000,2
48474,420594,V420594,,2026-02-13,10000,2
48475,642491,V642491,,2026-02-14,10000,2
48476,920936,V920936,,2026-02-15,10000,2
48477,977860,V977860,,2026-02-16,10000,2
48478,981335,V981335,,2026-02-17,10000,2
48479,303362,V303362,,2026-02-18,10000,2
48480,912844,V912844,,2026-02-19,10000,2
48481,71421,V71421,,2026-02-20,10000,2
48482,623338,V623338,,2026-02-21,10000,2
48483,116879,V116879,,2026-02-22,10000,2
48484,810004,V810004,,2026-02-23,10000,2
48485,934941,V934941,,2026-02-24,10000,2
48486,111965,V111965,,2026-02-25,10000,2
48487,971360,V971360,,2026-02-26,10000,2
48488,894767,V894767,,2026-02-27,10000,2
48489,819018,V819018,,2026-02-28,10000,2
48490,970938,V970938,,2026-01-01,10000,2
48491,627051,V627051,,2026-01-02,10000,2
48492,922599,V922599,,2026-01-03,10000,2
48493,123401,V123401,,2026-01-04,10000,2
48494,638565,V638565,,2026-01-05,10000,2
48495,7752,V7752,,2026-01-06,10000,2
48496,736147,V736147,,2026-01-07,10000,2
48497,380684,V380684,,2026-01-08,10000,2
48498,45774,V45774,,2026-01-09,10000,2
48499,392557,V392557,,2026-01-10,10000,2
48500,436378,V436378,,2026-01-11,10000,2
48501,200386,V200386,,2026-01-12,10000,2
48502,95323,V95323,,2026-01-13,10000,2
48503,208061,V208061,,2026-01-14,10000,2
48504,561003,V561003,,2026-01-15,10000,2
48505,255799,V255799,,2026-01-16,10000,2
48506,262419,V262419,,2026-01-17,10000,2
48507,841900,V841900,,2026-01-18,10000,2
48508,87107,V87107,,2026-01-19,10000,2
48509,238358,V238358,,2026-01-20,10000,2
48510,378018,V378018,,2026-01-21,10000,2
48511,813782,V813782,,2026-01-22,10000,2
48512,786643,V786643,,2026-01-23,10000,2
48513,732983,V732983,,2026-01-24,10000,2
48514,910428,V910428,,2026-01-25,10000,2
48515,653035,V653035,,2026-01-26,10000,2
48516,873708,V873708,,2026-01-27,10000,2
48517,539370,V539370,,2026-01-28,10000,2
48518,216917,V216917,,2026-01-29,10000,2
48519,858925,V858925,,2026-01-30,10000,2
48520,229405,V229405,,2026-01-31,10000,2
48521,743971,V743971,,2026-02-01,10000,2
48522,220296,V220296,,2026-02-02,10000,2
48523,246155,V246155,,2026-02-03,10000,2
48524,765858,V765858,,2026-02-04,10000,2
48525,731913,V731913,,2026-02-05,10000,2
48526,603343,V603343,,2026-02-06,10000,2
48527,554423,V554423,,2026-02-07,10000,2
48528,920070,V920070,,2026-02-08,10000,2
48529,532360,V532360,,2026-02-09,10000,2
48530,114903,V114903,,2026-02-10,10000,2
48531,135010,V135010,,2026-02-11,10000,2
48532,137260,V137260,,2026-02-12,10000,2
48533,491873,V491873,,2026-02-13,10000,2
48534,965078,V965078,,2026-02-14,10000,2
48535,814331,V814331,,2026-02-15,10000,2
48536,722251,V722251,,2026-02-16,10000,2
48537,75836,V75836,,2026-02-17,10000,2
48538,94037,V94037,,2026-02-18,10000,2
48539,507784,V507784,,2026-02-19,10000,2
48540,531344,V531344,,2026-02-20,10000,2
48541,84571,V84571,,2026-02-21,10000,2
48542,624125,V624125,,2026-02-22,10000,2
48543,405286,V405286,,2026-02-23,10000,2
48544,785201,V785201,,2026-02-24,10000,2
48545,277479,V277479,,2026-02-25,10000,2
48546,58292,V58292,,2026-02-26,10000,2
48547,945174,V945174,,2026-02-27,10000,2
48548,923060,V923060,,2026-02-28,10000,2
48549,32898,V32898,,2026-01-01,10000,2
48550,954386,V954386,,2026-01-02,10000,2
48551,226285,V226285,,2026-01-03,10000,2
48552,410674,V410674,,2026-01-04,10000,2
48553,517435,V517435,,2026-01-05,10000,2
48554,668223,V668223,,2026-01-06,10000,2
48555,664856,V664856,,2026-01-07,10000,2
48556,798863,V798863,,2026-01-08,10000,2
48557,781989,V781989,,2026-01-09,10000,2
48558,268208,V268208,,2026-01-10,10000,2
48559,433833,V433833,,2026-01-11,10000,2
48560,928762,V928762,,2026-01-12,10000,2
48561,743898,V743898,,2026-01-13,10000,2
48562,197577,V197577,,2026-01-14,10000,2
48563,495066,V495066,,2026-01-15,10000,2
48564,44604,V44604,,2026-01-16,10000,2
48565,112124,V112124,,2026-01-17,10000,2
48566,841223,V841223,,2026-01-18,10000,2
48567,918680,V918680,,2026-01-19,10000,2
48568,446918,V446918,,2026-01-20,10000,2
48569,732673,V732673,,2026-01-21,10000,2
48570,765515,V765515,,2026-01-22,10000,2
48571,34171,V34171,,2026-01-23,10000,2
48572,681573,V681573,,2026-01-24,10000,2
48573,710921,V710921,,2026-01-25,10000,2
48574,992113,V992113,,2026-01-26,10000,2
48575,419373,V419373,,2026-01-27,10000,2
48576,276875,V276875,,2026-01-28,10000,2
48577,183039,V183039,,2026-01-29,10000,2
48578,553665,V553665,,2026-01-30,10000,2
48579,885897,V885897,,2026-01-31,10000,2
48580,974783,V974783,,2026-02-01,10000,2
48581,575294,V575294,,2026-02-02,10000,2
48582,134087,V134087,,2026-02-03,10000,2
48583,764441,V764441,,2026-02-04,10000,2
48584,31093,V31093,,2026-02-05,10000,2
48585,758566,V758566,,2026-02-06,10000,2
48586,342814,V342814,,2026-02-07,10000,2
48587,710880,V710880,,2026-02-08,10000,2
48588,309540,V309540,,2026-02-09,10000,2
48589,53323,V53323,,2026-02-10,10000,2
48590,585425,V585425,,2026-02-11,10000,2
48591,554642,V554642,,2026-02-12,10000,2
48592,810089,V810089,,2026-02-13,10000,2
48593,387182,V387182,,2026-02-14,10000,2
48594,629445,V629445,,2026-02-15,10000,2
48595,366512,V366512,,2026-02-16,10000,2
48596,650126,V650126,,2026-02-17,10000,2
48597,921429,V921429,,2026-02-18,10000,2
48598,767358,V767358,,2026-02-19,10000,2
48599,923302,V923302,,2026-02-20,10000,2
48600,526639,V526639,,2026-02-21,10000,2
48601,409678,V409678,,2026-02-22,10000,2
48602,437645,V437645,,2026-02-23,10000,2
48603,439717,V439717,,2026-02-24,10000,2
48604,508254,V508254,,2026-02-25,10000,2
48605,107015,V107015,,2026-02-26,10000,2
48606,580632,V580632,,2026-02-27,10000,2
48607,977584,V977584,,2026-02-28,10000,2
48608,293332,V293332,,2026-01-01,10000,2
48609,247200,V247200,,2026-01-02,10000,2
48610,633696,V633696,,2026-01-03,10000,2
48611,597615,V597615,,2026-01-04,10000,2
48612,712708,V712708,,2026-01-05,10000,2
48613,319893,V319893,,2026-01-06,10000,2
48614,924193,V924193,,2026-01-07,10000,2
48615,478503,V478503,,2026-01-08,10000,2
48616,722667,V722667,,2026-01-09,10000,2
48617,644771,V644771,,2026-01-10,10000,2
48618,40293,V40293,,2026-01-11,10000,2
48619,869755,V869755,,2026-01-12,10000,2
48620,753472,V753472,,2026-01-13,10000,2
48621,925763,V925763,,2026-01-14,10000,2
48622,467814,V467814,,2026-01-15,10000,2
48623,470693,V470693,,2026-01-16,10000,2
48624,40408,V40408,,2026-01-17,10000,2
48625,189481,V189481,,2026-01-18,10000,2
48626,99869,V99869,,2026-01-19,10000,2
48627,173075,V173075,,2026-01-20,10000,2
48628,304549,V304549,,2026-01-21,10000,2
48629,180589,V180589,,2026-01-22,10000,2
48630,259451,V259451,,2026-01-23,10000,2
48631,290067,V290067,,2026-01-24,10000,2
48632,181864,V181864,,2026-01-25,10000,2
48633,768632,V768632,,2026-01-26,10000,2
48634,265978,V265978,,2026-01-27,10000,2
48635,109445,V109445,,2026-01-28,10000,2
48636,608058,V608058,,2026-01-29,10000,2
48637,721283,V721283,,2026-01-30,10000,2
48638,307818,V307818,,2026-01-31,10000,2
48639,22506,V22506,,2026-02-01,10000,2
48640,266542,V266542,,2026-02-02,10000,2
48641,187378,V187378,,2026-02-03,10000,2
48642,265837,V265837,,2026-02-04,10000,2
48643,627758,V627758,,2026-02-05,10000,2
48644,334668,V334668,,2026-02-06,10000,2
48645,992238,V992238,,2026-02-07,10000,2
48646,431801,V431801,,2026-02-08,10000,2
48647,885331,V885331,,2026-02-09,10000,2
48648,50768,V50768,,2026-02-10,10000,2
48649,340327,V340327,,2026-02-11,10000,2
48650,985420,V985420,,2026-02-12,10000,2
48651,176063,V176063,,2026-02-13,10000,2
48652,421990,V421990,,2026-02-14,10000,2
48653,866267,V866267,,2026-02-15,10000,2
48654,99654,V99654,,2026-02-16,10000,2
48655,338813,V338813,,2026-02-17,10000,2
48656,77401,V77401,,2026-02-18,10000,2
48657,198252,V198252,,2026-02-19,10000,2
48658,276556,V276556,,2026-02-20,10000,2
48659,420966,V420966,,2026-02-21,10000,2
48660,38680,V38680,,2026-02-22,10000,2
48661,625908,V625908,,2026-02-23,10000,2
48662,757917,V757917,,2026-02-24,10000,2
48663,82209,V82209,,2026-02-25,10000,2
48664,387201,V387201,,2026-02-26,10000,2
48665,341807,V341807,,2026-02-27,10000,2
48666,27126,V27126,,2026-02-28,10000,2
48667,448368,V448368,,2026-01-01,10000,2
48668,138705,V138705,,2026-01-02,10000,2
48669,923962,V923962,,2026-01-03,10000,2
48670,169101,V169101,,2026-01-04,10000,2
48671,187560,V187560,,2026-01-05,10000,2
48672,263795,V263795,,2026-01-06,10000,2
48673,613214,V613214,,2026-01-07,10000,2
48674,191620,V191620,,2026-01-08,10000,2
48675,202419,V202419,,2026-01-09,10000,2
48676,639804,V639804,,2026-01-10,10000,2
48677,332091,V332091,,2026-01-11,10000,2
48678,982778,V982778,,2026-01-12,10000,2
48679,296428,V296428,,2026-01-13,10000,2
48680,734730,V734730,,2026-01-14,10000,2
48681,852591,V852591,,2026-01-15,10000,2
48682,345917,V345917,,2026-01-16,10000,2
48683,603053,V603053,,2026-01-17,10000,2
48684,720016,V720016,,2026-01-18,10000,2
48685,660237,V660237,,2026-01-19,10000,2
48686,344789,V344789,,2026-01-20,10000,2
48687,220035,V220035,,2026-01-21,10000,2
48688,580722,V580722,,2026-01-22,10000,2
48689,882301,V882301,,2026-01-23,10000,2
48690,682168,V682168,,2026-01-24,10000,2
48691,884984,V884984,,2026-01-25,10000,2
48692,373707,V373707,,2026-01-26,10000,2
48693,553864,V553864,,2026-01-27,10000,2
48694,551982,V551982,,2026-01-28,10000,2
48695,294445,V294445,,2026-01-29,10000,2
48696,669039,V669039,,2026-01-30,10000,2
48697,362326,V362326,,2026-01-31,10000,2
48698,132022,V132022,,2026-02-01,10000,2
48699,424835,V424835,,2026-02-02,10000,2
48700,643897,V643897,,2026-02-03,10000,2
48701,470673,V470673,,2026-02-04,10000,2
48702,728234,V728234,,2026-02-05,10000,2
48703,75364,V75364,,2026-02-06,10000,2
48704,224430,V224430,,2026-02-07,10000,2
48705,594083,V594083,,2026-02-08,10000,2
48706,935136,V935136,,2026-02-09,10000,2
48707,744750,V744750,,2026-02-10,10000,2
48708,154643,V154643,,2026-02-11,10000,2
48709,524881,V524881,,2026-02-12,10000,2
48710,75299,V75299,,2026-02-13,10000,2
48711,43203,V43203,,2026-02-14,10000,2
48712,738553,V738553,,2026-02-15,10000,2
48713,485499,V485499,,2026-02-16,10000,2
48714,245475,V245475,,2026-02-17,10000,2
48715,481611,V481611,,2026-02-18,10000,2
48716,897270,V897270,,2026-02-19,10000,2
48717,380589,V380589,,2026-02-20,10000,2
48718,117862,V117862,,2026-02-21,10000,2
48719,900938,V900938,,2026-02-22,10000,2
48720,784687,V784687,,2026-02-23,10000,2
48721,578498,V578498,,2026-02-24,10000,2
48722,84086,V84086,,2026-02-25,10000,2
48723,743605,V743605,,2026-02-26,10000,2
48724,968962,V968962,,2026-02-27,10000,2
48725,659347,V659347,,2026-02-28,10000,2
48726,87766,V87766,,2026-01-01,10000,2
48727,722582,V722582,,2026-01-02,10000,2
48728,114948,V114948,,2026-01-03,10000,2
48729,755851,V755851,,2026-01-04,10000,2
48730,746090,V746090,,2026-01-05,10000,2
48731,17881,V17881,,2026-01-06,10000,2
48732,252624,V252624,,2026-01-07,10000,2
48733,918845,V918845,,2026-01-08,10000,2
